LDSS_ID,DO_NUM,AU_NUM,CLIENT_ID,CL_LAST_NAME,CL_FIRST_NAME,BENEFIT_BEGIN_DATE,APPLICATION_DATE,DOB,HOH_REL_CD,CL_AU_STS_DT,STREET_NUM,STREET_DTCTN_CODE,STREET_NAME,STREET1_ADDRESS,STREET_TYPE_CODE,APT_NUM,CITY,STATE,ZIPCODE,AU_BNFT_AMT,PRIM_LANG_CD,SSN,LIVING_ARRANGEMENT_TYPE_CODE,PREGNANCY_DUE_DT,INCOME_TYPE_CD,INCOME_FREQ_CD,WORK_HOURS_NUM,INCOME_AMT,UI_TYPE_CD,UI_FREQ_CD,UI_AMT,DISABILITY_TYPE_CODE,DISABILITY_START_DATE,DISABILITY_END_DATE,AU_RR_PRD_START_DT,AU_RR_PRD_END_DT,INS_STATUS_CODE,WORK_COUNTER,ABAWD_STATUS,Benefit_Status_Date,Gender
95,4766531337,54-436-4265,9630690292,Kerswill,Seamus,20121221,20170531,20170602,"""SE""",20170920,7534,,Iowa,,Road,,Oklahoma City,OK,73135,2886,Khmer,758544177,Widower,20180405,,,,66801.87,,,,,,,20171216,TRUE,TRUE,FALSE,TRUE,20170925,
96,7197266327,01-565-2029,1891767666,Dalgardno,Mechelle,20140203,20170503,20171021,"""SE""",20170820,5,,Everett,,Way,60142,Modesto,CA,95354,785.43,Polish,149144910,Married,,,,,13883.51,,,,,,,20170425,FALSE,FALSE,TRUE,TRUE,20170220,
97,7203070697,89-968-1466,9734846175,Macauley,Kerrill,20161207,20170714,20170918,"""SE""",20180102,364,,Hoepker,,Way,,Miami,FL,33124,3416.36,Pashto,511530676,Widow,,,,,64445.1,,,,,,,20180106,TRUE,TRUE,FALSE,FALSE,20170819,
98,7571756596,34-507-4510,5451319928,Lewty,Care,20161214,20170713,20170130,"""SE""",20170701,3,,Meadow Ridge,,Circle,82,Anchorage,AK,99599,1118.53,Punjabi,622071365,Widow,,,,,64698.24,,,,,,,20170502,FALSE,FALSE,TRUE,TRUE,20170729,
99,5395504494,62-119-2351,6545962345,Luxton,Brig,20140318,20171002,20170414,"""SE""",20170403,7108,,Stephen,,Alley,47730,Wilmington,DE,19886,620.45,Irish Gaelic,719213781,Single,,,,,,,,,,,,20170717,TRUE,TRUE,TRUE,FALSE,20171106,
100,1673824935,25-798-8332,7254695171,Barsby,Letisha,20171207,20170303,20171218,"""SE""",20170408,46,,East,,Trail,8,Raleigh,NC,27658,3493.25,Bosnian,692767045,Single,20180908,,,,64450.53,,,,,,,20171125,TRUE,TRUE,TRUE,FALSE,20171210,
101,5999128285,04-945-0015,2794455559,Elsmore,Lyndell,20160410,20170903,20170725,"""SE""",20171102,53,,Becker,,Road,,Winston Salem,NC,27105,2546.33,Bislama,752330074,Married,,,,,6033.58,,,,,,,20171120,FALSE,TRUE,FALSE,FALSE,20170510,
102,1151475459,82-643-9527,9393764131,Bewicke,Lissie,20120102,20170503,20171220,"""SE""",20170414,6563,,Armistice,,Park,,Daytona Beach,FL,32118,1296.73,Bosnian,248260381,Widower,,,,,76557.1,,,,,,,20170930,FALSE,FALSE,TRUE,FALSE,20170203,
103,206986971,22-080-0665,4729008022,Grimston,Eugenie,20140914,20171118,20170829,"""SE""",20170928,1,,Hanson,,Way,8,Henderson,NV,89012,2287.17,Bengali,138313997,Widow,,,,,9966.47,,,,,,,20170329,FALSE,TRUE,FALSE,FALSE,20171027,
104,8550892548,66-541-9390,3566157767,Agdahl,Thorpe,20110504,20180103,20170915,"""SE""",20170729,24970,,Utah,,Street,,Miami,FL,33196,,English,322492326,Married,,,,,69409.94,,,,,,,20170905,FALSE,FALSE,TRUE,FALSE,20170904,
105,8562562610,97-328-1481,5775159306,Woollam,Waylan,20140502,20171101,20170505,"""SE""",20170304,6,,Hudson,,Alley,,Memphis,TN,38188,,Sotho,548946938,Widower,,,,,37124.38,,,,,,,20170829,TRUE,FALSE,FALSE,FALSE,20171117,
106,3464668088,72-221-3352,745136273,Glavis,Avram,20120101,20170123,20170227,"""SE""",20170922,2,,Talmadge,,Alley,,Midland,TX,79710,1298.07,Malayalam,618800181,Widow,20180307,,,,52103.68,,,,,,,20171202,FALSE,FALSE,FALSE,FALSE,20170826,
107,614607094,83-194-7832,4354144239,Saur,Yule,20140103,20171013,20170526,"""SE""",20170309,9,,Banding,,Alley,67128,Miami,FL,33134,2352.38,Tsonga,440216503,Divorced,,,,,23274.18,,,,,,,20180117,FALSE,FALSE,FALSE,FALSE,20180106,
108,1518796109,21-786-9113,2420247876,Piel,Thorpe,20150221,20171013,20171226,"""SE""",20170127,89785,,Westend,,Parkway,35,Norfolk,VA,23551,2783.18,Kashmiri,166321042,Divorced,,,,,,,,,,,,20170322,FALSE,TRUE,FALSE,FALSE,20170609,
109,7365860855,32-688-5186,5196831002,Osburn,Binny,20141122,20170218,20170608,"""SE""",20170220,0,,Knutson,,Avenue,30564,Tulsa,OK,74141,519.74,Khmer,286850799,Divorced,,,,,51737.92,,,,,,,20170829,FALSE,TRUE,FALSE,TRUE,20170426,
110,5869746736,37-713-0071,7523569544,Brauninger,Suzanne,20160703,20170924,20170808,"""SE""",20170727,1478,,Sheridan,,Center,,Garden Grove,CA,92844,741.44,Luxembourgish,495160336,Widow,,,,,35589.79,,,,,,,20170803,TRUE,FALSE,TRUE,FALSE,20170212,
111,6620484751,33-928-5744,5157671008,Nielson,Cam,20180116,20170308,20171231,"""SE""",20170424,6659,,Union,,Plaza,,Brockton,MA,2405,3360.27,Kyrgyz,133306762,Widower,,,,,58692.07,,,,,,,20170705,FALSE,FALSE,TRUE,FALSE,20170410,
112,8011211536,44-109-2804,8673300878,Sheircliffe,Goober,20151218,20171004,20170731,"""SE""",20170817,52,,Northport,,Circle,42,Wilkes Barre,PA,18763,2999.77,Georgian,441940647,Single,,,,,19310.77,,,,,,,20171231,TRUE,TRUE,TRUE,FALSE,20171220,
113,1896999069,16-892-5083,544646509,Mirfield,Fianna,20170407,20170127,20170306,"""SE""",20170918,51151,,Buena Vista,,Avenue,,Reno,NV,89510,2742.9,Tswana,246657135,Divorced,,,,,43817.54,,,,,,,20170213,TRUE,FALSE,FALSE,TRUE,20170705,
114,5307973543,45-919-8100,3355874698,Costard,Dannie,20120112,20171206,20170805,"""SE""",20171116,21,,Alpine,,Park,,Decatur,GA,30033,2833.76,Norwegian,848587826,Single,,,,,39066.18,,,,,,,20170218,FALSE,TRUE,TRUE,TRUE,20170502,
115,2718100605,42-184-2414,6148729210,Filby,Gwenore,20130309,20170807,20170621,"""SE""",20170423,5246,,Manufacturers,,Parkway,,Green Bay,WI,54305,206.04,New Zealand Sign Language,217755978,Married,,,,,47325.74,,,,,,,20170227,FALSE,TRUE,TRUE,TRUE,20170314,
116,9241433094,01-824-1065,8610944336,Tackes,Fritz,20130111,20170206,20170613,"""SE""",20170128,9833,,Ramsey,,Street,,Duluth,MN,55805,1415.58,Belarusian,166917370,Widow,,,,,53846.79,,,,,,,20170805,TRUE,TRUE,FALSE,TRUE,20171007,
117,737523999,04-701-5689,5166609808,Maxted,Levin,20160519,20170905,20170130,"""SE""",20170311,12406,,Lotheville,,Lane,21,Austin,TX,78726,3369.74,Polish,514371960,Single,20180216,,,,16928.73,,,,,,,20170505,TRUE,FALSE,FALSE,TRUE,20170831,
118,591277719,25-246-4164,1385244763,Pacquet,Eldredge,20120222,20171203,20170808,"""SE""",20170517,97,,Rowland,,Drive,,Jackson,TN,38308,110.78,Quechua,807804775,Widow,,,,,9228.9,,,,,,,20171114,FALSE,TRUE,TRUE,TRUE,20171006,
119,9874902264,67-741-4313,1306289394,Stiant,Grissel,20170529,20170223,20180101,"""SE""",20171205,551,,Killdeer,,Court,,Springfield,IL,62718,1828.92,Chinese,542290974,Widower,,,,,44941.01,,,,,,,20171222,FALSE,TRUE,TRUE,TRUE,20171017,
120,9102613727,94-723-5651,1509967125,Bohea,Jodie,20151112,20170127,20171025,"""SE""",20171112,265,,Almo,,Park,20,Newark,NJ,7104,152.25,Lithuanian,451991857,Divorced,,,,,5958.59,,,,,,,20170718,FALSE,TRUE,TRUE,FALSE,20170701,
121,4973023930,57-506-8767,406781141,Litel,Raddie,20151128,20170613,20170223,"""SE""",20170814,4,,Sage,,Place,675,Dallas,TX,75287,756.33,Swedish,269539776,Widow,,,,,46408.37,,,,,,,20170811,TRUE,TRUE,TRUE,FALSE,20170324,
122,3416214056,19-274-5338,9482971426,Essam,Zack,20170315,20170309,20170830,"""SE""",20171012,8770,,Vermont,,Terrace,3900,Fort Wayne,IN,46852,2858.98,Italian,269019873,Married,,,,,22969,,,,,,,20170119,TRUE,TRUE,TRUE,TRUE,20170513,
123,7649356833,65-026-8516,7323111633,Lurner,Hallsy,20141005,20171128,20171202,"""SE""",20170608,16450,,Oxford,,Hill,32,Albuquerque,NM,87110,636.11,Sotho,670970950,Widower,,,,,,,,,,,,20170614,FALSE,TRUE,FALSE,TRUE,20171114,
124,3536044492,24-196-6091,1903795869,Cobain,Sansone,20110719,20170923,20170714,"""SE""",20170831,54,,Fulton,,Way,157,Birmingham,AL,35225,3276.39,Romanian,622494189,Widower,,,,,61870.57,,,,,,,20170209,FALSE,FALSE,TRUE,TRUE,20170927,
125,4655198176,92-246-9793,2287852182,Cubbin,Vania,20111003,20171025,20180110,"""SE""",20180110,408,,Stoughton,,Junction,436,Clearwater,FL,34629,2129.58,Chinese,218074722,Widow,,,,,72665.94,,,,,,,20170917,FALSE,FALSE,FALSE,TRUE,20170712,
126,4911436352,06-806-0744,4073523465,Jamieson,Jessika,20161107,20170818,20170930,"""SE""",20170422,2,,Green Ridge,,Road,237,Indianapolis,IN,46226,217.63,Haitian Creole,419556544,Married,,,,,16006.96,,,,,,,20170408,TRUE,FALSE,FALSE,FALSE,20170814,
127,9487596984,24-633-4497,3429499410,Balfre,Ryley,20171004,20170315,20170418,"""SE""",20171121,637,,Warbler,,Road,7,Charlotte,NC,28256,547.18,Hiri Motu,103133664,Single,,,,,67949.11,,,,,,,20170313,TRUE,TRUE,TRUE,TRUE,20170222,
128,1416228578,10-851-2081,2853857123,Sowrah,Chrisse,20150407,20170825,20170904,"""SE""",20170421,6548,,Hoffman,,Hill,,Stockton,CA,95219,2839.65,Burmese,699829384,Widower,,,,,54309.15,,,,,,,20171006,FALSE,TRUE,TRUE,FALSE,20171008,
129,3746180236,79-300-7063,1410586472,Shorey,Sebastien,20140723,20171023,20170428,"""SE""",20170516,3,,Haas,,Park,,Amarillo,TX,79105,3194.02,Quechua,871119375,Divorced,,,,,29633.25,,,,,,,20170325,FALSE,TRUE,TRUE,FALSE,20170622,
130,4824809495,66-265-9681,3887747186,Yuryatin,Neale,20130208,20170411,20170604,"""SE""",20170815,7466,,Bunting,,Hill,,Saint Paul,MN,55103,469.65,Fijian,416095276,Single,,,,,56504.18,,,,,,,20170725,TRUE,FALSE,FALSE,TRUE,20170802,
131,9502772938,56-542-1303,9078975547,Gulleford,Nicky,20110323,20170516,20170119,"""SE""",20180103,462,,Longview,,Hill,51,Augusta,GA,30905,594.27,Malayalam,334515017,Married,,,,,6955.92,,,,,,,20170922,TRUE,TRUE,FALSE,FALSE,20170219,
132,4761735082,67-893-6993,7355587277,Quenell,Charissa,20110124,20170715,20170710,"""SE""",20170507,61792,,Maple Wood,,Avenue,,Fort Pierce,FL,34981,2509.97,Kannada,587824685,Widower,20181004,,,,78310.21,,,,,,,20171126,TRUE,TRUE,TRUE,FALSE,20170525,
133,4314043733,32-101-9733,2683533055,Sooper,Sampson,20110206,20170320,20170829,"""SE""",20171016,0,,Grover,,Junction,,Richmond,VA,23208,1786.5,English,885570915,Divorced,,,,,58734.82,,,,,,,20170407,FALSE,TRUE,FALSE,FALSE,20170624,
134,5417999628,27-599-1141,3094428827,Mingaud,Claudian,20121129,20170615,20171104,"""SE""",20170206,1,,Thompson,,Pass,9498,North Las Vegas,NV,89087,3091.57,Tajik,509735104,Married,,,,,42608.83,,,,,,,20171116,FALSE,FALSE,FALSE,TRUE,20170316,
135,268889112,62-359-1797,6551984428,Birdis,Scot,20140615,20170706,20170905,"""SE""",20171011,4778,,Hudson,,Park,1250,Sacramento,CA,95813,1114.5,Filipino,514219022,Divorced,20180401,,,,20059.31,,,,,,,20180118,TRUE,TRUE,FALSE,FALSE,20170809,
136,2939715165,81-231-6763,4220535330,Featherstonhaugh,Shermy,20110607,20170326,20171101,"""SE""",20170215,813,,La Follette,,Plaza,,Tucson,AZ,85710,3445.44,Maltese,388040546,Widow,,,,,61865.79,,,,,,,20170122,TRUE,FALSE,TRUE,TRUE,20170301,
137,6026812083,04-846-9467,2054952397,Coverdale,Renata,20150531,20170227,20170627,"""SE""",20180114,4,,Glendale,,Alley,93173,Shawnee Mission,KS,66215,3271.87,Gagauz,569301342,Widower,,,,,66934.8,,,,,,,20170329,FALSE,TRUE,FALSE,FALSE,20170426,
138,5096872505,26-810-7553,2973165989,McKiernan,Homer,20130904,20170920,20170606,"""SE""",20170221,1112,,Main,,Pass,5517,Fresno,CA,93786,2306.94,Pashto,349788367,Widower,,,,,,,,,,,,20171109,TRUE,FALSE,FALSE,FALSE,20170824,
139,7177422994,46-683-5317,5167638712,Dillaway,Gigi,20120528,20171226,20171015,"""SE""",20170502,884,,Jana,,Court,320,Saint Paul,MN,55188,484.7,Dari,752077153,Single,,,,,15893.95,,,,,,,20170205,FALSE,FALSE,FALSE,FALSE,20170913,
140,3828852750,62-573-2432,4001979276,Exton,Meryl,20120905,20171010,20171219,"""SE""",20171014,7622,,Hallows,,Pass,,Stamford,CT,6905,,Quechua,287986183,Single,,,,,21428.21,,,,,,,20180114,FALSE,FALSE,FALSE,FALSE,20171202,
141,6729057866,52-896-5716,9460199291,Arthurs,Riobard,20120514,20170609,20170927,"""SE""",20170611,98,,Drewry,,Way,,Davenport,IA,52804,477.87,Haitian Creole,519783640,Married,,,,,,,,,,,,20170710,FALSE,TRUE,FALSE,FALSE,20170502,
142,2262505926,74-715-9214,9035609344,Burdekin,Dollie,20120101,20170314,20171211,"""SE""",20171220,2,,Tony,,Pass,,Fort Worth,TX,76162,,New Zealand Sign Language,460921241,Widow,,,,,28095.51,,,,,,,20170830,FALSE,TRUE,TRUE,FALSE,20180118,
143,4330071800,32-399-9651,867756179,Feighry,Roxine,20170405,20170907,20171129,"""SE""",20171018,7,,Morningstar,,Place,,Charlotte,NC,28210,3395.12,Estonian,259292570,Widow,20180317,,,,17690.56,,,,,,,20170706,FALSE,FALSE,TRUE,FALSE,20171018,
144,4127753773,41-234-3222,8309456476,Pickworth,Ulysses,20141126,20170502,20171112,"""SE""",20171219,650,,Jackson,,Junction,,San Diego,CA,92165,1725.29,Hebrew,194343520,Widow,,,,,43979.81,,,,,,,20171214,FALSE,FALSE,TRUE,FALSE,20170526,
145,6973643159,83-020-5402,9915420994,Lees,Zacherie,20120125,20171031,20170420,"""SE""",20170420,5118,,Goodland,,Crossing,,Baltimore,MD,21290,632.88,Ndebele,830373947,Divorced,,,,,36453.5,,,,,,,20171016,FALSE,FALSE,TRUE,TRUE,20170422,
146,8253326610,79-080-3453,3650698730,Salmon,Rosetta,20161105,20170808,20170228,"""SE""",20171005,5,,Bayside,,Park,8072,Fort Wayne,IN,46857,930.94,Khmer,370188221,Widow,,,,,,,,,,,,20170217,FALSE,FALSE,TRUE,FALSE,20170315,
147,8491412697,33-680-9369,1823334512,Yurkov,Marylou,20160804,20170718,20170215,"""SE""",20170604,63,,7th,,Road,,Naples,FL,34108,236.84,Dhivehi,760409210,Divorced,,,,,44816.03,,,,,,,20170904,TRUE,TRUE,FALSE,TRUE,20170529,
148,8675039247,89-233-0511,3333627698,Fosken,Ebeneser,20120302,20170921,20170516,"""SE""",20171001,8,,Scoville,,Point,854,Corpus Christi,TX,78465,425.13,Romanian,202577300,Married,,,,,64883.16,,,,,,,20170629,TRUE,TRUE,FALSE,TRUE,20171125,
149,8212535428,39-020-5502,1889121312,Barritt,Teresita,20110318,20170715,20170713,"""SE""",20170429,22494,,Washington,,Alley,95425,Mobile,AL,36605,2611.29,Bislama,299131048,Single,,,,,54980.93,,,,,,,20170610,FALSE,FALSE,TRUE,FALSE,20171006,
150,6453035995,84-059-5520,1485895162,Elsmor,Guthrey,20160727,20171127,20170430,"""SE""",20170316,7,,Loomis,,Center,,Arlington,TX,76016,1318.6,Malay,579021835,Married,,,,,76263.61,,,,,,,20170304,FALSE,TRUE,FALSE,TRUE,20170317,
151,4684742059,42-717-7179,3156968226,Eliyahu,Feodora,20120709,20170912,20170901,"""SE""",20170616,5379,,Derek,,Junction,,Lexington,KY,40586,2087.84,Malayalam,814138252,Widower,20180621,,,,19690.53,,,,,,,20170602,FALSE,TRUE,TRUE,FALSE,20171003,
152,3335861515,07-655-5276,4737280658,Griston,Hank,20170225,20180105,20170416,"""SE""",20171011,5180,,Bluestem,,Parkway,,Salem,OR,97312,2665.19,Bosnian,343569752,Married,,,,,31082.84,,,,,,,20170929,FALSE,TRUE,TRUE,FALSE,20170619,
153,275313050,73-394-0971,1719047308,Farny,Ed,20170127,20171105,20170912,"""SE""",20170622,54,,Pine View,,Road,,Philadelphia,PA,19151,1184.68,Haitian Creole,811652171,Divorced,,,,,13870.17,,,,,,,20180111,TRUE,FALSE,FALSE,FALSE,20170213,
154,7484655538,53-647-1381,5282229684,Giacomo,Dahlia,20110511,20170910,20170429,"""SE""",20171127,4,,Luster,,Street,,Chattanooga,TN,37405,2327.95,Telugu,313585983,Widow,,,,,16154.62,,,,,,,20180118,FALSE,TRUE,FALSE,FALSE,20170318,
155,8508013302,09-025-8340,3665123534,Chue,Viki,20130410,20170525,20170529,"""SE""",20170908,357,,Brickson Park,,Circle,9991,Washington,DC,20041,2695.84,Zulu,786023327,Single,,,,,,,,,,,,20170708,TRUE,TRUE,TRUE,TRUE,20180115,
156,8592844665,27-771-9222,1529149096,Skeel,Raye,20130209,20170327,20170810,"""SE""",20170614,196,,Myrtle,,Court,1,Cambridge,MA,2142,3346.57,Maltese,479630727,Widower,,,,,77105.37,,,,,,,20170209,FALSE,TRUE,FALSE,TRUE,20171127,
157,6508279912,28-890-0963,5973209741,Pentlow,Eamon,20150302,20171019,20170823,"""SE""",20170515,10335,,Coleman,,Hill,,Wichita,KS,67215,,Georgian,683136442,Married,,,,,11008.7,,,,,,,20170219,TRUE,FALSE,TRUE,FALSE,20170522,
158,6289317776,30-087-7966,5683999928,Midner,Christalle,20150902,20170910,20170916,"""SE""",20171118,436,,Independence,,Center,663,Albany,NY,12205,2716.81,Moldovan,467030659,Widower,,,,,13448.42,,,,,,,20170812,FALSE,FALSE,TRUE,FALSE,20180112,
159,6867735126,70-787-6281,6985295592,Kilalea,Rhea,20160806,20170629,20170619,"""SE""",20170528,335,,Armistice,,Way,97,Dallas,TX,75353,2963.79,Swahili,879318441,Single,20180530,,,,25848.51,,,,,,,20171208,FALSE,TRUE,FALSE,TRUE,20170228,
160,4897033071,50-588-9277,8608138107,Gravey,Harris,20150122,20170403,20170317,"""SE""",20171002,39729,,Welch,,Junction,,Washington,DC,20260,2111.83,Nepali,746897395,Divorced,,,,,79888.93,,,,,,,20170404,TRUE,FALSE,FALSE,TRUE,20170718,
161,1461753589,38-644-4920,7888256953,Sommersett,Deana,20160730,20170618,20170804,"""SE""",20170615,5,,Chive,,Point,0,Vero Beach,FL,32969,3421.89,Japanese,474503828,Married,,,,,75290.67,,,,,,,20170818,FALSE,TRUE,FALSE,TRUE,20170614,
162,8677309063,01-847-7264,407253475,Orhtmann,Kathie,20120922,20170925,20171122,"""SE""",20170720,9,,Summer Ridge,,Road,23473,Madison,WI,53785,2573.99,Swahili,762069522,Widower,,,,,63834.8,,,,,,,20171107,FALSE,FALSE,FALSE,FALSE,20171218,
163,6250145648,42-840-5136,2226054375,Drever,Fae,20140819,20170704,20170426,"""SE""",20170808,9,,Waxwing,,Trail,41,Tuscaloosa,AL,35405,1925.51,Hebrew,346276051,Widower,,,,,,,,,,,,20171230,TRUE,FALSE,TRUE,FALSE,20180106,
164,7145118009,18-748-8312,2950657826,Kroch,Godwin,20150313,20170507,20170801,"""SE""",20170309,95,,Acker,,Trail,,Houston,TX,77005,,Finnish,669627987,Widow,,,,,13802.54,,,,,,,20170815,FALSE,TRUE,FALSE,FALSE,20171101,
165,3232799159,93-705-3374,2119797242,Grosvener,Giorgia,20131102,20170930,20170916,"""SE""",20170311,58,,Harper,,Pass,63,Washington,DC,20099,2427.34,Papiamento,528625653,Divorced,,,,,11883.33,,,,,,,20171006,TRUE,TRUE,TRUE,FALSE,20170618,
166,2546679538,31-075-6814,7671423483,Bikker,Latrena,20111126,20170310,20170926,"""SE""",20180111,5077,,Debs,,Center,3,Laurel,MD,20709,1175.36,Italian,384861346,Divorced,,,,,,,,,,,,20180106,TRUE,TRUE,FALSE,FALSE,20170609,
167,1412930472,10-939-7704,3581668076,Kerfut,Theresina,20150309,20170801,20170802,"""SE""",20170508,8,,Truax,,Avenue,,Fort Wayne,IN,46862,1490.51,Papiamento,765439825,Married,,,,,682.05,,,,,,,20170819,TRUE,TRUE,FALSE,FALSE,20171107,
168,9875676268,26-929-9195,6919998602,Kolodziej,Velma,20110622,20180107,20170331,"""SE""",20170611,2,,Sunfield,,Alley,,Philadelphia,PA,19093,2285.77,Japanese,194674082,Married,,,,,38239.01,,,,,,,20170314,FALSE,TRUE,TRUE,TRUE,20170921,
169,6296643276,25-001-9108,3461996203,Lodevick,Salomo,20110709,20170704,20170901,"""SE""",20170331,206,,Prairie Rose,,Pass,53,Richmond,VA,23203,1846.26,Zulu,508951882,Single,,,,,,,,,,,,20171104,FALSE,FALSE,FALSE,FALSE,20170913,
170,1617182249,68-379-1966,419736727,Tuffin,Arlen,20120426,20170507,20170218,"""SE""",20171221,80,,3rd,,Terrace,,San Jose,CA,95173,1646.16,Swati,382443012,Married,20180311,,,,11373.66,,,,,,,20171003,FALSE,TRUE,TRUE,FALSE,20170929,
171,351802320,63-892-4272,2443454991,Reignard,Grantham,20150218,20170505,20170829,"""SE""",20171014,73,,Anderson,,Pass,,Jacksonville,FL,32277,1624.33,Icelandic,614038985,Widower,,,,,60575.88,,,,,,,20171117,TRUE,FALSE,FALSE,FALSE,20171003,
172,5791129793,34-828-3476,359152953,Peebles,Tania,20131105,20170226,20170815,"""SE""",20170926,7,,Stuart,,Place,,San Diego,CA,92110,2786.84,Yiddish,375179103,Widow,,,,,54374.66,,,,,,,20170820,FALSE,TRUE,TRUE,FALSE,20170909,
173,5205100095,78-217-4761,4483226053,Tainton,Nickolas,20161110,20170603,20170517,"""SE""",20170818,9710,,Brown,,Drive,,Fredericksburg,VA,22405,717.45,Tsonga,863835710,Single,,,,,65899.87,,,,,,,20170529,FALSE,FALSE,TRUE,FALSE,20170212,
174,6360429977,37-238-8810,5226518927,Preedy,Meagan,20110217,20170530,20170813,"""SE""",20170430,61,,Farmco,,Junction,519,Baton Rouge,LA,70836,2996.26,Quechua,256406991,Widow,,,,,,,,,,,,20170831,TRUE,TRUE,FALSE,TRUE,20170423,
175,8961923757,81-956-3895,8473850122,Taffurelli,Ailey,20151102,20170721,20170318,"""SE""",20170707,19,,Havey,,Place,,Corpus Christi,TX,78405,1172.96,Tamil,555573236,Single,,,,,76672.79,,,,,,,20171031,TRUE,FALSE,TRUE,TRUE,20170601,
176,8839229752,24-368-3638,8289949650,Huxster,Balduin,20131207,20170806,20170525,"""SE""",20171020,644,,Scoville,,Terrace,72,Atlanta,GA,31190,2369.14,Norwegian,173783423,Divorced,,,,,63541.68,,,,,,,20171115,TRUE,FALSE,FALSE,TRUE,20170614,
177,6592617020,23-369-3152,8351698008,Heatherington,Gretta,20140530,20170421,20171107,"""SE""",20180102,4197,,Lunder,,Park,,Gainesville,GA,30506,1952.86,Afrikaans,744575316,Married,,,,,54861.09,,,,,,,20170611,TRUE,TRUE,TRUE,FALSE,20171105,
178,8323110638,27-515-0573,8247551551,De Bruin,Avrit,20150319,20170606,20170511,"""SE""",20170803,63,,Corben,,Court,7260,Scranton,PA,18505,2989.09,Zulu,139170190,Divorced,,,,,4442.98,,,,,,,20170526,FALSE,TRUE,TRUE,FALSE,20171128,
179,5626739270,50-748-7869,2278713124,Maffiotti,Fae,20120606,20170625,20171130,"""SE""",20170522,8836,,Mcbride,,Park,24203,Charlotte,NC,28235,3078.41,English,560363090,Married,,,,,29901.54,,,,,,,20171231,TRUE,FALSE,TRUE,FALSE,20171102,
180,4295206571,00-591-8745,1094970751,Ragles,Debora,20170114,20170621,20170709,"""SE""",20170301,74900,,Oakridge,,Center,159,Jacksonville,FL,32220,3083.18,Assamese,208546451,Single,,,,,51052.68,,,,,,,20171123,FALSE,FALSE,FALSE,FALSE,20170428,
181,1295353210,05-675-8589,5013834341,Burwin,Buckie,20130807,20170611,20170712,"""SE""",20170929,741,,Waxwing,,Lane,9359,New York City,NY,10150,2715.51,Pashto,480848863,Married,,,,,44140.19,,,,,,,20170629,FALSE,FALSE,TRUE,TRUE,20170829,
182,3288218429,61-954-5621,4514248959,Pelfer,Obediah,20160310,20170307,20180116,"""SE""",20170912,0,,Division,,Drive,,Houston,TX,77020,3166.25,German,788361170,Widower,,,,,30919.9,,,,,,,20171205,TRUE,FALSE,FALSE,FALSE,20170608,
183,7021327838,81-556-8280,5187869205,Veck,Merissa,20150112,20171114,20170406,"""SE""",20170410,907,,Sunbrook,,Court,361,West Hartford,CT,6127,316.43,Albanian,616214374,Single,,,,,14568.44,,,,,,,20171110,FALSE,TRUE,FALSE,FALSE,20170801,
184,764541986,58-774-8987,2650605251,Zammitt,Alicea,20120513,20171111,20170422,"""SE""",20170605,386,,Goodland,,Hill,8202,Miami Beach,FL,33141,888.48,Fijian,786716641,Widower,,,,,24611.6,,,,,,,20170617,FALSE,FALSE,FALSE,FALSE,20170801,
185,3341423036,79-543-6869,9438989110,Manston,Calypso,20141223,20170613,20170905,"""SE""",20170907,3437,,Eastlawn,,Point,44988,Erie,PA,16534,3297.56,Montenegrin,300790411,Divorced,20180128,,,,33138.08,,,,,,,20170123,TRUE,FALSE,FALSE,FALSE,20170703,
186,1941476066,75-295-4698,8384617317,Tubb,Herta,20121225,20170225,20170425,"""SE""",20171101,86239,,Cody,,Center,5430,Washington,DC,20551,2061.81,Kyrgyz,613460052,Divorced,,,,,64390.18,,,,,,,20180109,TRUE,TRUE,FALSE,FALSE,20170209,
187,9803602284,02-190-7865,9723299828,Crocetti,Jacynth,20170428,20170121,20170909,"""SE""",20170324,57,,Anderson,,Street,22,Sarasota,FL,34276,1519.87,Italian,788036159,Married,,,,,54203.61,,,,,,,20171202,FALSE,FALSE,TRUE,TRUE,20170701,
188,3883299006,49-894-4610,3825491218,Tschersich,Lezley,20160901,20170216,20171027,"""SE""",20170517,334,,Del Sol,,Trail,42926,Brockton,MA,2405,1717.71,Dutch,207483572,Single,,,,,35423.79,,,,,,,20170630,TRUE,TRUE,TRUE,TRUE,20170717,
189,2422666248,24-599-7291,8905483046,Franceschielli,Scarlet,20160213,20170513,20171005,"""SE""",20170922,6528,,Amoth,,Crossing,,Saint Louis,MO,63167,3098.77,Bengali,220242036,Married,,,,,46791.13,,,,,,,20170307,FALSE,TRUE,TRUE,FALSE,20170905,
190,1155196112,53-229-4101,4648695097,Goneau,Olenolin,20131029,20171016,20171029,"""SE""",20170308,7,,Gale,,Plaza,39,Metairie,LA,70005,2977.46,Portuguese,199697877,Single,,,,,32076.82,,,,,,,20170323,TRUE,FALSE,TRUE,FALSE,20170824,
191,7106761036,09-721-5883,1323960694,Kettow,Chryste,20120820,20170725,20171210,"""SE""",20180101,64518,,Kim,,Trail,58,Fort Worth,TX,76134,188.66,Hebrew,510805813,Divorced,,,,,9278.28,,,,,,,20170416,FALSE,TRUE,TRUE,FALSE,20171129,
